artistName,trackName,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Abhijeet,Woh Ladki Jo,6620,0.752,0.613,2.0,-12.95,0.0,0.0739,0.0404,4.86e-06,0.328,0.496,110.022,audio_features,4A15QHUraE6rrP0Co6S3lG,spotify:track:4A15QHUraE6rrP0Co6S3lG,https://api.spotify.com/v1/tracks/4A15QHUraE6rrP0Co6S3lG,https://api.spotify.com/v1/audio-analysis/4A15QHUraE6rrP0Co6S3lG,434301.0,4.0
Acid Cherry,Snakes and Ants,0,0.549,0.608,9.0,-6.152,1.0,0.0297,0.00073,0.00198,0.106,0.178,119.951,audio_features,7C7mrFTvI4oCgXjG7ku4G9,spotify:track:7C7mrFTvI4oCgXjG7ku4G9,https://api.spotify.com/v1/tracks/7C7mrFTvI4oCgXjG7ku4G9,https://api.spotify.com/v1/audio-analysis/7C7mrFTvI4oCgXjG7ku4G9,163090.0,4.0
Adele,All I Ask,1002,0.591,0.28,4.0,-5.494,1.0,0.0283,0.889,0.0,0.124,0.348,141.916,audio_features,6DEMMeWXfmFAXgDUMMzeg6,spotify:track:6DEMMeWXfmFAXgDUMMzeg6,https://api.spotify.com/v1/tracks/6DEMMeWXfmFAXgDUMMzeg6,https://api.spotify.com/v1/audio-analysis/6DEMMeWXfmFAXgDUMMzeg6,271800.0,4.0
Adele,Chasing Pavements,1602,0.616,0.47,5.0,-6.092,0.0,0.0253,0.291,0.0,0.111,0.325,80.03,audio_features,0Z5ok0QLLttAKsujOZYOXf,spotify:track:0Z5ok0QLLttAKsujOZYOXf,https://api.spotify.com/v1/tracks/0Z5ok0QLLttAKsujOZYOXf,https://api.spotify.com/v1/audio-analysis/0Z5ok0QLLttAKsujOZYOXf,210507.0,4.0
Adele,Easy On Me,905,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,46IZ0fSY2mpAiktS3KOqds,spotify:track:46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,224695.0,4.0
Adele,Rolling in the Deep,8684,0.73,0.769,8.0,-5.114,1.0,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,4OSBTYWVwsQhGLF9NHvIbR,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093.0,4.0
Adele,Set Fire to the Rain,1253,0.603,0.67,2.0,-3.882,0.0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,3di5hcvxxciiqwMH1jarhY,spotify:track:3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/tracks/3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/audio-analysis/3di5hcvxxciiqwMH1jarhY,242974.0,4.0
Adele,Skyfall,1091,0.346,0.552,0.0,-6.864,0.0,0.0282,0.417,0.0,0.114,0.0789,75.881,audio_features,6VObnIkLVruX4UVyxWhlqm,spotify:track:6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,286480.0,4.0
Adele,Someone Like You,196046,0.556,0.319,9.0,-8.251,1.0,0.0281,0.893,0.0,0.0996,0.294,135.187,audio_features,3bNv3VuUOKgrf5hu3YcuRo,spotify:track:3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/tracks/3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/audio-analysis/3bNv3VuUOKgrf5hu3YcuRo,285240.0,4.0
Aditya A,Chaand Baaliyan,2438,0.729,0.396,0.0,-8.98,1.0,0.0359,0.796,0.0,0.104,0.886,97.281,audio_features,0snQrp1VaY5Pj1YIHRJpRJ,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/tracks/0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/audio-analysis/0snQrp1VaY5Pj1YIHRJpRJ,103265.0,4.0
Aditya Rikhari,Faasle,64481,0.645,0.324,1.0,-13.621,0.0,0.0545,0.754,0.000727,0.103,0.493,162.037,audio_features,0s76ExpXyMGVBlKLUr683e,spotify:track:0s76ExpXyMGVBlKLUr683e,https://api.spotify.com/v1/tracks/0s76ExpXyMGVBlKLUr683e,https://api.spotify.com/v1/audio-analysis/0s76ExpXyMGVBlKLUr683e,221989.0,3.0
Aditya Rikhari,Samjho Na,123776,0.744,0.328,0.0,-12.535,1.0,0.231,0.681,0.0002,0.128,0.532,98.923,audio_features,1d5lpW3gUyq537iuyrb9Lf,spotify:track:1d5lpW3gUyq537iuyrb9Lf,https://api.spotify.com/v1/tracks/1d5lpW3gUyq537iuyrb9Lf,https://api.spotify.com/v1/audio-analysis/1d5lpW3gUyq537iuyrb9Lf,172408.0,4.0
Aditya Rikhari,Tu Rehti Hai,166608,0.5,0.137,6.0,-8.806,1.0,0.0321,0.804,6.87e-06,0.1,0.286,143.467,audio_features,6hhIZLOprqtFnGHzJK1FN9,spotify:track:6hhIZLOprqtFnGHzJK1FN9,https://api.spotify.com/v1/tracks/6hhIZLOprqtFnGHzJK1FN9,https://api.spotify.com/v1/audio-analysis/6hhIZLOprqtFnGHzJK1FN9,166609.0,3.0
Ado,Odo,112918,0.709,0.962,1.0,-0.753,1.0,0.106,0.153,1.77e-06,0.621,0.767,128.013,audio_features,37bNBNB332HXbSy6079cws,spotify:track:37bNBNB332HXbSy6079cws,https://api.spotify.com/v1/tracks/37bNBNB332HXbSy6079cws,https://api.spotify.com/v1/audio-analysis/37bNBNB332HXbSy6079cws,210347.0,4.0
Adrey,Listening,193700,0.73,0.079,7.0,-26.255,1.0,0.0569,0.672,0.000186,0.073,0.563,124.999,audio_features,7iL7ZLmYbexxzmITKQXIDp,spotify:track:7iL7ZLmYbexxzmITKQXIDp,https://api.spotify.com/v1/tracks/7iL7ZLmYbexxzmITKQXIDp,https://api.spotify.com/v1/audio-analysis/7iL7ZLmYbexxzmITKQXIDp,193701.0,3.0
Adventure Time,Everything Stays (feat. Olivia Olson),1486,0.475,0.102,7.0,-17.592,1.0,0.0432,0.94,1.78e-06,0.122,0.347,85.168,audio_features,2jnOUdpaFKr9koG1Vtbj6v,spotify:track:2jnOUdpaFKr9koG1Vtbj6v,https://api.spotify.com/v1/tracks/2jnOUdpaFKr9koG1Vtbj6v,https://api.spotify.com/v1/audio-analysis/2jnOUdpaFKr9koG1Vtbj6v,95059.0,4.0
Aerosmith,Janie's Got A Gun,1996,0.633,0.823,5.0,-5.792,1.0,0.0287,0.0516,0.000496,0.188,0.444,115.107,audio_features,5fMwvrqujbQjUxcNPcYrUF,spotify:track:5fMwvrqujbQjUxcNPcYrUF,https://api.spotify.com/v1/tracks/5fMwvrqujbQjUxcNPcYrUF,https://api.spotify.com/v1/audio-analysis/5fMwvrqujbQjUxcNPcYrUF,330533.0,4.0
Aimer,Re:pray,307160,0.443,0.745,8.0,-4.603,1.0,0.0273,0.0715,0.0,0.0946,0.466,159.94,audio_features,2Q6sHQtoMtNHR2GjSaAeQG,spotify:track:2Q6sHQtoMtNHR2GjSaAeQG,https://api.spotify.com/v1/tracks/2Q6sHQtoMtNHR2GjSaAeQG,https://api.spotify.com/v1/audio-analysis/2Q6sHQtoMtNHR2GjSaAeQG,307160.0,4.0
Aimer,今日から思い出 Evergreen ver.,296670,0.484,0.619,2.0,-5.954,0.0,0.0274,0.1,0.0,0.211,0.335,140.032,audio_features,6OUzizbfqYqJ14ExMYuJWB,spotify:track:6OUzizbfqYqJ14ExMYuJWB,https://api.spotify.com/v1/tracks/6OUzizbfqYqJ14ExMYuJWB,https://api.spotify.com/v1/audio-analysis/6OUzizbfqYqJ14ExMYuJWB,302760.0,4.0
Ajay-Atul,Abhi Mujh Mein Kahin,252517,0.334,0.387,2.0,-9.483,1.0,0.0332,0.755,3.94e-05,0.113,0.42,129.959,audio_features,73y649QhnXdcm6fRdvfraO,spotify:track:73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/tracks/73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/audio-analysis/73y649QhnXdcm6fRdvfraO,364787.0,1.0
Ajay-Atul,Chikni Chameli,10797,0.693,0.956,1.0,-5.012,0.0,0.071,0.289,0.0,0.294,0.665,90.005,audio_features,1vSXwYeKnzsVvekSpqVabx,spotify:track:1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/tracks/1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/audio-analysis/1vSXwYeKnzsVvekSpqVabx,301587.0,4.0
Ajit Kale,Tere Sath Mein,882,0.662,0.36,11.0,-9.381,1.0,0.0865,0.798,1.57e-05,0.137,0.461,119.828,audio_features,0xtPojtH8EAgLOP7J6vTV1,spotify:track:0xtPojtH8EAgLOP7J6vTV1,https://api.spotify.com/v1/tracks/0xtPojtH8EAgLOP7J6vTV1,https://api.spotify.com/v1/audio-analysis/0xtPojtH8EAgLOP7J6vTV1,67106.0,4.0
Akanksha Sharma,Shinchan Title Track,11071,0.804,0.761,1.0,-9.328,1.0,0.239,0.124,0.00343,0.0734,0.946,81.666,audio_features,4b05gWkETkMFUDsDNmkQGS,spotify:track:4b05gWkETkMFUDsDNmkQGS,https://api.spotify.com/v1/tracks/4b05gWkETkMFUDsDNmkQGS,https://api.spotify.com/v1/audio-analysis/4b05gWkETkMFUDsDNmkQGS,115065.0,4.0
Akhil,"Duniyaa (From ""Luka Chuppi"")",1416,0.435,0.658,7.0,-5.949,0.0,0.0368,0.699,0.0,0.125,0.524,77.17,audio_features,2tjWCe2W7sgvS3C8NHcdtI,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/tracks/2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/audio-analysis/2tjWCe2W7sgvS3C8NHcdtI,222501.0,4.0
Akon,Chammak Challo,226115,0.742,0.879,0.0,-4.274,0.0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,audio_features,0EH7sgeiFqDa3eS7ieW2zs,spotify:track:0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/tracks/0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/audio-analysis/0EH7sgeiFqDa3eS7ieW2zs,227091.0,4.0
Akon,Criminal,113941,0.701,0.966,0.0,-5.36,1.0,0.0568,0.063,0.0662,0.0761,0.834,132.015,audio_features,39bx4zZrPxTjw8VNuvjt6X,spotify:track:39bx4zZrPxTjw8VNuvjt6X,https://api.spotify.com/v1/tracks/39bx4zZrPxTjw8VNuvjt6X,https://api.spotify.com/v1/audio-analysis/39bx4zZrPxTjw8VNuvjt6X,306503.0,4.0
Akon,Lonely,1602,0.634,0.526,5.0,-7.881,0.0,0.0333,0.339,0.0,0.257,0.623,90.087,audio_features,4v7DCN09hgXkKazefkznDQ,spotify:track:4v7DCN09hgXkKazefkznDQ,https://api.spotify.com/v1/tracks/4v7DCN09hgXkKazefkznDQ,https://api.spotify.com/v1/audio-analysis/4v7DCN09hgXkKazefkznDQ,235800.0,4.0
Akon,Smack That,91818,0.939,0.741,5.0,-5.171,0.0,0.0471,0.323,0.0,0.107,0.925,118.978,audio_features,2kQuhkFX7uSVepCD3h29g5,spotify:track:2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5,212360.0,4.0
Alan Menken,"Kingdom Dance - From ""Tangled""/Score",152811,0.242,0.614,4.0,-9.862,1.0,0.0809,0.0882,0.373,0.129,0.484,155.763,audio_features,0jkGkwy510cvhy0jYPFme4,spotify:track:0jkGkwy510cvhy0jYPFme4,https://api.spotify.com/v1/tracks/0jkGkwy510cvhy0jYPFme4,https://api.spotify.com/v1/audio-analysis/0jkGkwy510cvhy0jYPFme4,140413.0,3.0
Alec Benjamin,If We Have Each Other,2205,0.656,0.577,10.0,-5.566,0.0,0.0802,0.698,0.0,0.296,0.861,173.094,audio_features,7pT6WSg4PCt4mr5ZFyUfsF,spotify:track:7pT6WSg4PCt4mr5ZFyUfsF,https://api.spotify.com/v1/tracks/7pT6WSg4PCt4mr5ZFyUfsF,https://api.spotify.com/v1/audio-analysis/7pT6WSg4PCt4mr5ZFyUfsF,181522.0,4.0
Alec Benjamin,Let Me Down Slowly,169353,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354.0,4.0
Alec Benjamin,Water Fountain,487,0.723,0.504,8.0,-5.572,1.0,0.0392,0.388,7.4e-05,0.087,0.551,133.975,audio_features,4IhKLu7Vk3j2TLmnFPl6To,spotify:track:4IhKLu7Vk3j2TLmnFPl6To,https://api.spotify.com/v1/tracks/4IhKLu7Vk3j2TLmnFPl6To,https://api.spotify.com/v1/audio-analysis/4IhKLu7Vk3j2TLmnFPl6To,218893.0,4.0
Alex G,Mary,5973,0.693,0.467,4.0,-9.558,0.0,0.043,0.0497,0.452,0.107,0.402,105.955,audio_features,36TbBJ7mLPOZMAYs0p4mxb,spotify:track:36TbBJ7mLPOZMAYs0p4mxb,https://api.spotify.com/v1/tracks/36TbBJ7mLPOZMAYs0p4mxb,https://api.spotify.com/v1/audio-analysis/36TbBJ7mLPOZMAYs0p4mxb,197733.0,4.0
Alex G,Sarah,1045,0.65,0.686,4.0,-5.198,0.0,0.0314,0.513,0.000189,0.138,0.497,124.019,audio_features,2Wk8vEamlVBBalBi24NnU1,spotify:track:2Wk8vEamlVBBalBi24NnU1,https://api.spotify.com/v1/tracks/2Wk8vEamlVBBalBi24NnU1,https://api.spotify.com/v1/audio-analysis/2Wk8vEamlVBBalBi24NnU1,176147.0,4.0
Alex G,Things to Do,14122,0.702,0.525,7.0,-7.139,1.0,0.039,0.847,0.0285,0.159,0.649,110.121,audio_features,1V9lCLSierc1RFpERt6ak9,spotify:track:1V9lCLSierc1RFpERt6ak9,https://api.spotify.com/v1/tracks/1V9lCLSierc1RFpERt6ak9,https://api.spotify.com/v1/audio-analysis/1V9lCLSierc1RFpERt6ak9,157875.0,4.0
Alex G,Treehouse,123626,0.612,0.196,7.0,-19.489,0.0,0.0359,0.706,0.319,0.111,0.142,73.489,audio_features,7fyG2MquxykO3Ufiku1Dj2,spotify:track:7fyG2MquxykO3Ufiku1Dj2,https://api.spotify.com/v1/tracks/7fyG2MquxykO3Ufiku1Dj2,https://api.spotify.com/v1/audio-analysis/7fyG2MquxykO3Ufiku1Dj2,158801.0,4.0
Alex Porat,HATELOVE,3877,0.598,0.732,8.0,-4.893,1.0,0.0432,0.312,0.0,0.0643,0.492,152.037,audio_features,0zDBdVVqplM1fraqw0Au81,spotify:track:0zDBdVVqplM1fraqw0Au81,https://api.spotify.com/v1/tracks/0zDBdVVqplM1fraqw0Au81,https://api.spotify.com/v1/audio-analysis/0zDBdVVqplM1fraqw0Au81,171926.0,4.0
Alex Turner,Hiding tonight,2794,0.543,0.122,0.0,-18.863,1.0,0.0337,0.915,0.0,0.373,0.282,99.835,audio_features,3UKy1X3nGe5diFqN5swaFz,spotify:track:3UKy1X3nGe5diFqN5swaFz,https://api.spotify.com/v1/tracks/3UKy1X3nGe5diFqN5swaFz,https://api.spotify.com/v1/audio-analysis/3UKy1X3nGe5diFqN5swaFz,186720.0,4.0
Alex Turner,It's hard to get around the wind,0,0.436,0.244,0.0,-19.096,1.0,0.0339,0.87,0.000371,0.102,0.359,145.42,audio_features,5kZD0TTSYAgRzciBtKCmgT,spotify:track:5kZD0TTSYAgRzciBtKCmgT,https://api.spotify.com/v1/tracks/5kZD0TTSYAgRzciBtKCmgT,https://api.spotify.com/v1/audio-analysis/5kZD0TTSYAgRzciBtKCmgT,247013.0,4.0
Alex Turner,Piledriver waltz,28685,0.533,0.748,1.0,-7.861,1.0,0.0285,0.119,0.612,0.316,0.343,105.921,audio_features,3s5ogvexUgA6XjNj37zpnP,spotify:track:3s5ogvexUgA6XjNj37zpnP,https://api.spotify.com/v1/tracks/3s5ogvexUgA6XjNj37zpnP,https://api.spotify.com/v1/audio-analysis/3s5ogvexUgA6XjNj37zpnP,204880.0,3.0
Alex Turner,Stuck on the puzzle,211053,0.58,0.682,4.0,-8.523,1.0,0.0332,0.0792,0.0316,0.161,0.774,77.53,audio_features,3cUxncrTWSA9lhlQbuIwUY,spotify:track:3cUxncrTWSA9lhlQbuIwUY,https://api.spotify.com/v1/tracks/3cUxncrTWSA9lhlQbuIwUY,https://api.spotify.com/v1/audio-analysis/3cUxncrTWSA9lhlQbuIwUY,211053.0,4.0
Alexander Rybak,Fairytale,1088,0.573,0.784,2.0,-5.359,0.0,0.0293,0.61,3.89e-05,0.278,0.655,107.991,audio_features,3MnAsEBBsEj86d03RgO4EM,spotify:track:3MnAsEBBsEj86d03RgO4EM,https://api.spotify.com/v1/tracks/3MnAsEBBsEj86d03RgO4EM,https://api.spotify.com/v1/audio-analysis/3MnAsEBBsEj86d03RgO4EM,182600.0,4.0
Alexandra Savior,Cupid,29187,0.548,0.483,2.0,-7.955,1.0,0.0271,0.0652,3.87e-05,0.103,0.573,136.047,audio_features,6yu9LcfTlFwc16D3xtJ8AI,spotify:track:6yu9LcfTlFwc16D3xtJ8AI,https://api.spotify.com/v1/tracks/6yu9LcfTlFwc16D3xtJ8AI,https://api.spotify.com/v1/audio-analysis/6yu9LcfTlFwc16D3xtJ8AI,177533.0,4.0
Alexandra Savior,Girlie,202920,0.551,0.47,1.0,-8.116,1.0,0.0326,0.128,0.0,0.12,0.307,119.94,audio_features,76cqRw0ed5YdOFaQhrwkxE,spotify:track:76cqRw0ed5YdOFaQhrwkxE,https://api.spotify.com/v1/tracks/76cqRw0ed5YdOFaQhrwkxE,https://api.spotify.com/v1/audio-analysis/76cqRw0ed5YdOFaQhrwkxE,202920.0,4.0
Alfaaz Ft,Fantasy,1044,0.811,0.969,11.0,-5.322,1.0,0.0508,0.169,1.05e-05,0.0836,0.964,131.992,audio_features,7768cjrXMstGbEzxgytXxp,spotify:track:7768cjrXMstGbEzxgytXxp,https://api.spotify.com/v1/tracks/7768cjrXMstGbEzxgytXxp,https://api.spotify.com/v1/audio-analysis/7768cjrXMstGbEzxgytXxp,187469.0,4.0
Alfons,Ganjaman,4713,0.923,0.814,8.0,-4.013,1.0,0.158,0.00169,0.000338,0.686,0.6,127.996,audio_features,3YF6xuJM8ntBLFkmva0FjN,spotify:track:3YF6xuJM8ntBLFkmva0FjN,https://api.spotify.com/v1/tracks/3YF6xuJM8ntBLFkmva0FjN,https://api.spotify.com/v1/audio-analysis/3YF6xuJM8ntBLFkmva0FjN,178107.0,4.0
Alice Phoebe Lou,Open My Door,1194,0.498,0.499,0.0,-6.681,1.0,0.0302,0.264,0.000605,0.269,0.559,144.84,audio_features,1A8QcZJKhUmJwdqzoAahvR,spotify:track:1A8QcZJKhUmJwdqzoAahvR,https://api.spotify.com/v1/tracks/1A8QcZJKhUmJwdqzoAahvR,https://api.spotify.com/v1/audio-analysis/1A8QcZJKhUmJwdqzoAahvR,153110.0,3.0
Alicia Keys,If I Ain't Got You,2763,0.609,0.444,7.0,-9.129,1.0,0.106,0.603,6.86e-06,0.104,0.166,118.402,audio_features,3XVBdLihbNbxUwZosxcGuJ,spotify:track:3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707.0,3.0
Aliyah's Interlude,IT GIRL,229413,0.97,0.707,1.0,-5.497,1.0,0.259,0.00807,0.0,0.314,0.408,124.974,audio_features,5a8z2vyIDKMh5qcRG6w9wu,spotify:track:5a8z2vyIDKMh5qcRG6w9wu,https://api.spotify.com/v1/tracks/5a8z2vyIDKMh5qcRG6w9wu,https://api.spotify.com/v1/audio-analysis/5a8z2vyIDKMh5qcRG6w9wu,161760.0,4.0
Aliyah's Interlude,IT GIRL - Sped up Version,1152,0.967,0.784,11.0,-5.325,0.0,0.252,0.00805,2.01e-06,0.265,0.57,130.002,audio_features,3dtzk6pwRzb9OTlInQGEdo,spotify:track:3dtzk6pwRzb9OTlInQGEdo,https://api.spotify.com/v1/tracks/3dtzk6pwRzb9OTlInQGEdo,https://api.spotify.com/v1/audio-analysis/3dtzk6pwRzb9OTlInQGEdo,155538.0,4.0
Alka Yagnik,Ae Mere Humsafar,298,0.436,0.499,7.0,-12.909,0.0,0.0356,0.499,5.01e-05,0.308,0.551,103.104,audio_features,0dUbhFM18NyBDDpiktEQLk,spotify:track:0dUbhFM18NyBDDpiktEQLk,https://api.spotify.com/v1/tracks/0dUbhFM18NyBDDpiktEQLk,https://api.spotify.com/v1/audio-analysis/0dUbhFM18NyBDDpiktEQLk,355840.0,4.0
Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",1811,0.562,0.519,3.0,-8.744,1.0,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,2FCXQHugkoHE1K3tiDu8pu,spotify:track:2FCXQHugkoHE1K3tiDu8pu,https://api.spotify.com/v1/tracks/2FCXQHugkoHE1K3tiDu8pu,https://api.spotify.com/v1/audio-analysis/2FCXQHugkoHE1K3tiDu8pu,341055.0,4.0
Alka Yagnik,Laga Prem Rog,394,0.805,0.906,1.0,-5.119,1.0,0.0671,0.0761,0.000217,0.0637,0.705,113.997,audio_features,1u2SYXdDHs0LnJ1SuKDOce,spotify:track:1u2SYXdDHs0LnJ1SuKDOce,https://api.spotify.com/v1/tracks/1u2SYXdDHs0LnJ1SuKDOce,https://api.spotify.com/v1/audio-analysis/1u2SYXdDHs0LnJ1SuKDOce,345920.0,4.0
Alka Yagnik,Tip Tip Barsa Paani,135061,0.602,0.874,5.0,-8.529,0.0,0.0377,0.521,0.0313,0.113,0.691,103.198,audio_features,0VPVC9SAd50YMPhHfCz7F6,spotify:track:0VPVC9SAd50YMPhHfCz7F6,https://api.spotify.com/v1/tracks/0VPVC9SAd50YMPhHfCz7F6,https://api.spotify.com/v1/audio-analysis/0VPVC9SAd50YMPhHfCz7F6,363013.0,4.0
All Time Low,"Dear Maria, Count Me In",1091,0.459,0.895,2.0,-3.126,1.0,0.0805,0.00725,0.0,0.206,0.572,181.04,audio_features,0JJP0IS4w0fJx01EcrfkDe,spotify:track:0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/tracks/0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/audio-analysis/0JJP0IS4w0fJx01EcrfkDe,182827.0,4.0
Allegra Neve,Rewind,0,0.607,0.759,4.0,-7.958,1.0,0.0277,0.025,0.763,0.124,0.374,100.008,audio_features,2IIabRKsEkiPB7DBAHOHHt,spotify:track:2IIabRKsEkiPB7DBAHOHHt,https://api.spotify.com/v1/tracks/2IIabRKsEkiPB7DBAHOHHt,https://api.spotify.com/v1/audio-analysis/2IIabRKsEkiPB7DBAHOHHt,217933.0,4.0
Altaf Raja,Pehle to Kabhi Kabhi,2252,0.625,0.739,1.0,-8.36,0.0,0.178,0.457,1.65e-05,0.0874,0.884,179.977,audio_features,5j2Iw1j167KuBj1iyM78xE,spotify:track:5j2Iw1j167KuBj1iyM78xE,https://api.spotify.com/v1/tracks/5j2Iw1j167KuBj1iyM78xE,https://api.spotify.com/v1/audio-analysis/5j2Iw1j167KuBj1iyM78xE,393300.0,3.0
Alvvays,Adult Diversion,1207,0.328,0.948,8.0,-4.355,1.0,0.071,0.0355,0.515,0.126,0.469,177.329,audio_features,0otn0qLAM0yAXHNSiRsHwq,spotify:track:0otn0qLAM0yAXHNSiRsHwq,https://api.spotify.com/v1/tracks/0otn0qLAM0yAXHNSiRsHwq,https://api.spotify.com/v1/audio-analysis/0otn0qLAM0yAXHNSiRsHwq,207640.0,4.0
Alvvays,Next of Kin,1728,0.33,0.895,9.0,-4.488,1.0,0.0485,0.363,0.753,0.265,0.609,160.936,audio_features,4eBbWnYbNdz0ZJ5GYPdzZF,spotify:track:4eBbWnYbNdz0ZJ5GYPdzZF,https://api.spotify.com/v1/tracks/4eBbWnYbNdz0ZJ5GYPdzZF,https://api.spotify.com/v1/audio-analysis/4eBbWnYbNdz0ZJ5GYPdzZF,228453.0,4.0
Alvvays,Tile By Tile,14164,0.469,0.727,1.0,-6.783,1.0,0.0364,0.525,0.747,0.11,0.214,116.219,audio_features,3vgVK6gKfRatuh17mEeetx,spotify:track:3vgVK6gKfRatuh17mEeetx,https://api.spotify.com/v1/tracks/3vgVK6gKfRatuh17mEeetx,https://api.spotify.com/v1/audio-analysis/3vgVK6gKfRatuh17mEeetx,178047.0,4.0
Alyssa Mendonsa,Khaabon Ke Parinday,242922,0.517,0.565,9.0,-10.184,1.0,0.0441,0.721,0.00689,0.0997,0.69,169.952,audio_features,14eotumM24MhIgzidgN3Jx,spotify:track:14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/tracks/14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/audio-analysis/14eotumM24MhIgzidgN3Jx,251704.0,4.0
Amaal Mallik,Buddhu Sa Mann,1066,0.644,0.87,10.0,-4.816,1.0,0.0394,0.193,0.0,0.549,0.702,125.998,audio_features,1dxbiVeiV7nQ2V9qXnhJiB,spotify:track:1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/tracks/1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/audio-analysis/1dxbiVeiV7nQ2V9qXnhJiB,206858.0,4.0
Amaal Mallik,"Chale Aana (From ""De De Pyaar De"")",3712,0.368,0.587,6.0,-6.676,0.0,0.0378,0.309,0.0,0.149,0.391,143.687,audio_features,6vuMdb0E8buJeSHArN3dXk,spotify:track:6vuMdb0E8buJeSHArN3dXk,https://api.spotify.com/v1/tracks/6vuMdb0E8buJeSHArN3dXk,https://api.spotify.com/v1/audio-analysis/6vuMdb0E8buJeSHArN3dXk,271023.0,4.0
Amaal Mallik,Main Rahoon Ya Na Rahoon,202282,0.55,0.488,6.0,-8.059,1.0,0.0284,0.718,0.000118,0.126,0.301,136.025,audio_features,6f3ANRNQ8nCiPZ6VqXqq93,spotify:track:6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/tracks/6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/audio-analysis/6f3ANRNQ8nCiPZ6VqXqq93,309458.0,3.0
Amaal Mallik,Soch Na Sake,248871,0.505,0.667,9.0,-5.797,1.0,0.0323,0.597,0.0,0.213,0.516,151.728,audio_features,6mTvwBzWTGDOVeCNQEqtOE,spotify:track:6mTvwBzWTGDOVeCNQEqtOE,https://api.spotify.com/v1/tracks/6mTvwBzWTGDOVeCNQEqtOE,https://api.spotify.com/v1/audio-analysis/6mTvwBzWTGDOVeCNQEqtOE,281323.0,4.0
