artistName,trackName,danceability,loudness,speechiness,acousticness,valence,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
Alex G,Things to Do,0.702,0.7800283904782704,0.039,0.847,0.649,1V9lCLSierc1RFpERt6ak9,spotify:track:1V9lCLSierc1RFpERt6ak9,https://api.spotify.com/v1/tracks/1V9lCLSierc1RFpERt6ak9,https://api.spotify.com/v1/audio-analysis/1V9lCLSierc1RFpERt6ak9,157875.0,4.0,2
Alex G,Treehouse,0.612,0.4428914610176895,0.0359,0.706,0.142,7fyG2MquxykO3Ufiku1Dj2,spotify:track:7fyG2MquxykO3Ufiku1Dj2,https://api.spotify.com/v1/tracks/7fyG2MquxykO3Ufiku1Dj2,https://api.spotify.com/v1/audio-analysis/7fyG2MquxykO3Ufiku1Dj2,158801.0,4.0,2
Alex Porat,HATELOVE,0.598,0.8413409041275388,0.0432,0.312,0.492,0zDBdVVqplM1fraqw0Au81,spotify:track:0zDBdVVqplM1fraqw0Au81,https://api.spotify.com/v1/tracks/0zDBdVVqplM1fraqw0Au81,https://api.spotify.com/v1/audio-analysis/0zDBdVVqplM1fraqw0Au81,171926.0,4.0,0
Alex Turner,Hiding tonight,0.543,0.45998034505350516,0.0337,0.915,0.282,3UKy1X3nGe5diFqN5swaFz,spotify:track:3UKy1X3nGe5diFqN5swaFz,https://api.spotify.com/v1/tracks/3UKy1X3nGe5diFqN5swaFz,https://api.spotify.com/v1/audio-analysis/3UKy1X3nGe5diFqN5swaFz,186720.0,4.0,2
Alex Turner,It's hard to get around the wind,0.436,0.4536197859794716,0.0339,0.87,0.359,5kZD0TTSYAgRzciBtKCmgT,spotify:track:5kZD0TTSYAgRzciBtKCmgT,https://api.spotify.com/v1/tracks/5kZD0TTSYAgRzciBtKCmgT,https://api.spotify.com/v1/audio-analysis/5kZD0TTSYAgRzciBtKCmgT,247013.0,4.0,2
Alex Turner,Piledriver waltz,0.533,0.7603188469098057,0.0285,0.119,0.343,3s5ogvexUgA6XjNj37zpnP,spotify:track:3s5ogvexUgA6XjNj37zpnP,https://api.spotify.com/v1/tracks/3s5ogvexUgA6XjNj37zpnP,https://api.spotify.com/v1/audio-analysis/3s5ogvexUgA6XjNj37zpnP,204880.0,3.0,0
Alex Turner,Stuck on the puzzle,0.58,0.7422472155492467,0.0332,0.0792,0.774,3cUxncrTWSA9lhlQbuIwUY,spotify:track:3cUxncrTWSA9lhlQbuIwUY,https://api.spotify.com/v1/tracks/3cUxncrTWSA9lhlQbuIwUY,https://api.spotify.com/v1/audio-analysis/3cUxncrTWSA9lhlQbuIwUY,211053.0,4.0,1
Alexander Rybak,Fairytale,0.573,0.8286197859794716,0.0293,0.61,0.655,3MnAsEBBsEj86d03RgO4EM,spotify:track:3MnAsEBBsEj86d03RgO4EM,https://api.spotify.com/v1/tracks/3MnAsEBBsEj86d03RgO4EM,https://api.spotify.com/v1/audio-analysis/3MnAsEBBsEj86d03RgO4EM,182600.0,4.0,2
Alexandra Savior,Cupid,0.548,0.7577527844507536,0.0271,0.0652,0.573,6yu9LcfTlFwc16D3xtJ8AI,spotify:track:6yu9LcfTlFwc16D3xtJ8AI,https://api.spotify.com/v1/tracks/6yu9LcfTlFwc16D3xtJ8AI,https://api.spotify.com/v1/audio-analysis/6yu9LcfTlFwc16D3xtJ8AI,177533.0,4.0,0
Alexandra Savior,Girlie,0.551,0.7533577200262067,0.0326,0.128,0.307,76cqRw0ed5YdOFaQhrwkxE,spotify:track:76cqRw0ed5YdOFaQhrwkxE,https://api.spotify.com/v1/tracks/76cqRw0ed5YdOFaQhrwkxE,https://api.spotify.com/v1/audio-analysis/76cqRw0ed5YdOFaQhrwkxE,202920.0,4.0,0
Alfaaz Ft,Fantasy,0.811,0.8296298318410134,0.0508,0.169,0.964,7768cjrXMstGbEzxgytXxp,spotify:track:7768cjrXMstGbEzxgytXxp,https://api.spotify.com/v1/tracks/7768cjrXMstGbEzxgytXxp,https://api.spotify.com/v1/audio-analysis/7768cjrXMstGbEzxgytXxp,187469.0,4.0,1
Alfons,Ganjaman,0.923,0.8653636165101551,0.158,0.00169,0.6,3YF6xuJM8ntBLFkmva0FjN,spotify:track:3YF6xuJM8ntBLFkmva0FjN,https://api.spotify.com/v1/tracks/3YF6xuJM8ntBLFkmva0FjN,https://api.spotify.com/v1/audio-analysis/3YF6xuJM8ntBLFkmva0FjN,178107.0,4.0,1
Alice Phoebe Lou,Open My Door,0.498,0.7925311203319503,0.0302,0.264,0.559,1A8QcZJKhUmJwdqzoAahvR,spotify:track:1A8QcZJKhUmJwdqzoAahvR,https://api.spotify.com/v1/tracks/1A8QcZJKhUmJwdqzoAahvR,https://api.spotify.com/v1/audio-analysis/1A8QcZJKhUmJwdqzoAahvR,153110.0,3.0,0
Alicia Keys,If I Ain't Got You,0.609,0.7257043022493995,0.106,0.603,0.166,3XVBdLihbNbxUwZosxcGuJ,spotify:track:3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707.0,3.0,2
Aliyah's Interlude,IT GIRL,0.97,0.8248525879012886,0.259,0.00807,0.408,5a8z2vyIDKMh5qcRG6w9wu,spotify:track:5a8z2vyIDKMh5qcRG6w9wu,https://api.spotify.com/v1/tracks/5a8z2vyIDKMh5qcRG6w9wu,https://api.spotify.com/v1/audio-analysis/5a8z2vyIDKMh5qcRG6w9wu,161760.0,4.0,0
Aliyah's Interlude,IT GIRL - Sped up Version,0.967,0.8295479362306182,0.252,0.00805,0.57,3dtzk6pwRzb9OTlInQGEdo,spotify:track:3dtzk6pwRzb9OTlInQGEdo,https://api.spotify.com/v1/tracks/3dtzk6pwRzb9OTlInQGEdo,https://api.spotify.com/v1/audio-analysis/3dtzk6pwRzb9OTlInQGEdo,155538.0,4.0,1
Alka Yagnik,Ae Mere Humsafar,0.436,0.6225158331513432,0.0356,0.499,0.551,0dUbhFM18NyBDDpiktEQLk,spotify:track:0dUbhFM18NyBDDpiktEQLk,https://api.spotify.com/v1/tracks/0dUbhFM18NyBDDpiktEQLk,https://api.spotify.com/v1/audio-analysis/0dUbhFM18NyBDDpiktEQLk,355840.0,4.0,2
Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",0.562,0.7362142389167942,0.0326,0.557,0.415,2FCXQHugkoHE1K3tiDu8pu,spotify:track:2FCXQHugkoHE1K3tiDu8pu,https://api.spotify.com/v1/tracks/2FCXQHugkoHE1K3tiDu8pu,https://api.spotify.com/v1/audio-analysis/2FCXQHugkoHE1K3tiDu8pu,341055.0,4.0,2
Alka Yagnik,Laga Prem Rog,0.805,0.8351714348110942,0.0671,0.0761,0.705,1u2SYXdDHs0LnJ1SuKDOce,spotify:track:1u2SYXdDHs0LnJ1SuKDOce,https://api.spotify.com/v1/tracks/1u2SYXdDHs0LnJ1SuKDOce,https://api.spotify.com/v1/audio-analysis/1u2SYXdDHs0LnJ1SuKDOce,345920.0,4.0,1
Alka Yagnik,Tip Tip Barsa Paani,0.602,0.7420834243284561,0.0377,0.521,0.691,0VPVC9SAd50YMPhHfCz7F6,spotify:track:0VPVC9SAd50YMPhHfCz7F6,https://api.spotify.com/v1/tracks/0VPVC9SAd50YMPhHfCz7F6,https://api.spotify.com/v1/audio-analysis/0VPVC9SAd50YMPhHfCz7F6,363013.0,4.0,1
All Time Low,"Dear Maria, Count Me In",0.459,0.8895774186503604,0.0805,0.00725,0.572,0JJP0IS4w0fJx01EcrfkDe,spotify:track:0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/tracks/0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/audio-analysis/0JJP0IS4w0fJx01EcrfkDe,182827.0,4.0,0
Allegra Neve,Rewind,0.607,0.7576708888403583,0.0277,0.025,0.374,2IIabRKsEkiPB7DBAHOHHt,spotify:track:2IIabRKsEkiPB7DBAHOHHt,https://api.spotify.com/v1/tracks/2IIabRKsEkiPB7DBAHOHHt,https://api.spotify.com/v1/audio-analysis/2IIabRKsEkiPB7DBAHOHHt,217933.0,4.0,0
Altaf Raja,Pehle to Kabhi Kabhi,0.625,0.7466968770473904,0.178,0.457,0.884,5j2Iw1j167KuBj1iyM78xE,spotify:track:5j2Iw1j167KuBj1iyM78xE,https://api.spotify.com/v1/tracks/5j2Iw1j167KuBj1iyM78xE,https://api.spotify.com/v1/audio-analysis/5j2Iw1j167KuBj1iyM78xE,393300.0,3.0,1
Alvvays,Adult Diversion,0.328,0.8560275169250929,0.071,0.0355,0.469,0otn0qLAM0yAXHNSiRsHwq,spotify:track:0otn0qLAM0yAXHNSiRsHwq,https://api.spotify.com/v1/tracks/0otn0qLAM0yAXHNSiRsHwq,https://api.spotify.com/v1/audio-analysis/0otn0qLAM0yAXHNSiRsHwq,207640.0,4.0,0
Alvvays,Next of Kin,0.33,0.8523968115309021,0.0485,0.363,0.609,4eBbWnYbNdz0ZJ5GYPdzZF,spotify:track:4eBbWnYbNdz0ZJ5GYPdzZF,https://api.spotify.com/v1/tracks/4eBbWnYbNdz0ZJ5GYPdzZF,https://api.spotify.com/v1/audio-analysis/4eBbWnYbNdz0ZJ5GYPdzZF,228453.0,4.0,0
Alvvays,Tile By Tile,0.469,0.7897466695785107,0.0364,0.525,0.214,3vgVK6gKfRatuh17mEeetx,spotify:track:3vgVK6gKfRatuh17mEeetx,https://api.spotify.com/v1/tracks/3vgVK6gKfRatuh17mEeetx,https://api.spotify.com/v1/audio-analysis/3vgVK6gKfRatuh17mEeetx,178047.0,4.0,2
Alyssa Mendonsa,Khaabon Ke Parinday,0.517,0.6969043459270584,0.0441,0.721,0.69,14eotumM24MhIgzidgN3Jx,spotify:track:14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/tracks/14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/audio-analysis/14eotumM24MhIgzidgN3Jx,251704.0,4.0,2
Amaal Mallik,Buddhu Sa Mann,0.644,0.8434428914610178,0.0394,0.193,0.702,1dxbiVeiV7nQ2V9qXnhJiB,spotify:track:1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/tracks/1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/audio-analysis/1dxbiVeiV7nQ2V9qXnhJiB,206858.0,4.0,1
Amaal Mallik,"Chale Aana (From ""De De Pyaar De"")",0.368,0.7926676130159425,0.0378,0.309,0.391,6vuMdb0E8buJeSHArN3dXk,spotify:track:6vuMdb0E8buJeSHArN3dXk,https://api.spotify.com/v1/tracks/6vuMdb0E8buJeSHArN3dXk,https://api.spotify.com/v1/audio-analysis/6vuMdb0E8buJeSHArN3dXk,271023.0,4.0,0
Amaal Mallik,Main Rahoon Ya Na Rahoon,0.55,0.7549137366237171,0.0284,0.718,0.301,6f3ANRNQ8nCiPZ6VqXqq93,spotify:track:6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/tracks/6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/audio-analysis/6f3ANRNQ8nCiPZ6VqXqq93,309458.0,3.0,2
Amaal Mallik,Soch Na Sake,0.505,0.8166630268617603,0.0323,0.597,0.516,6mTvwBzWTGDOVeCNQEqtOE,spotify:track:6mTvwBzWTGDOVeCNQEqtOE,https://api.spotify.com/v1/tracks/6mTvwBzWTGDOVeCNQEqtOE,https://api.spotify.com/v1/audio-analysis/6mTvwBzWTGDOVeCNQEqtOE,281323.0,4.0,2
Amaarae,Angels in Tibet,0.798,0.8099475868093471,0.102,0.282,0.555,23uUytja1B1mUOOIoygf6u,spotify:track:23uUytja1B1mUOOIoygf6u,https://api.spotify.com/v1/tracks/23uUytja1B1mUOOIoygf6u,https://api.spotify.com/v1/audio-analysis/23uUytja1B1mUOOIoygf6u,142613.0,4.0,1
Amaarae,FEEL A WAY,0.6,0.719289146101769,0.383,0.522,0.845,1GqEu4nDrzncKDnBaf7FKs,spotify:track:1GqEu4nDrzncKDnBaf7FKs,https://api.spotify.com/v1/tracks/1GqEu4nDrzncKDnBaf7FKs,https://api.spotify.com/v1/audio-analysis/1GqEu4nDrzncKDnBaf7FKs,155089.0,5.0,1
Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),0.87,0.755104826381306,0.0602,0.433,0.319,09gysnJpfQ3ublBmJDfcEC,spotify:track:09gysnJpfQ3ublBmJDfcEC,https://api.spotify.com/v1/tracks/09gysnJpfQ3ublBmJDfcEC,https://api.spotify.com/v1/audio-analysis/09gysnJpfQ3ublBmJDfcEC,204764.0,4.0,0
Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),0.87,0.755104826381306,0.0602,0.433,0.319,09gysnJpfQ3ublBmJDfcEC,spotify:track:09gysnJpfQ3ublBmJDfcEC,https://api.spotify.com/v1/tracks/09gysnJpfQ3ublBmJDfcEC,https://api.spotify.com/v1/audio-analysis/09gysnJpfQ3ublBmJDfcEC,204764.0,4.0,0
Aman Pahul,Kala Chasma,0.795,0.8464730290456433,0.0774,0.0718,0.762,4GSd2iZ83kVU6jwxdvJ0iC,spotify:track:4GSd2iZ83kVU6jwxdvJ0iC,https://api.spotify.com/v1/tracks/4GSd2iZ83kVU6jwxdvJ0iC,https://api.spotify.com/v1/audio-analysis/4GSd2iZ83kVU6jwxdvJ0iC,367909.0,4.0,1
Amit Kumar,Bade Achhe Lagte Hain,0.378,0.5541875955448788,0.0403,0.897,0.178,6MZCYPT3hZPzwJGLnXn1RF,spotify:track:6MZCYPT3hZPzwJGLnXn1RF,https://api.spotify.com/v1/tracks/6MZCYPT3hZPzwJGLnXn1RF,https://api.spotify.com/v1/audio-analysis/6MZCYPT3hZPzwJGLnXn1RF,312080.0,3.0,2
Amit Kumar,Ye Zamin Gaa Rahi Hai - Teri Kasam / Soundtrack Version,0.519,0.6796516706704521,0.0307,0.62,0.862,7AmDrDeMUjMOr1ZbhRABEw,spotify:track:7AmDrDeMUjMOr1ZbhRABEw,https://api.spotify.com/v1/tracks/7AmDrDeMUjMOr1ZbhRABEw,https://api.spotify.com/v1/audio-analysis/7AmDrDeMUjMOr1ZbhRABEw,323987.0,4.0,2
Amit Trivedi,"Ghodey Pe Sawaar (From ""Qala"")",0.777,0.8076545097182792,0.0274,0.794,0.814,1a8w8nlIyIhE2W1HIayKnl,spotify:track:1a8w8nlIyIhE2W1HIayKnl,https://api.spotify.com/v1/tracks/1a8w8nlIyIhE2W1HIayKnl,https://api.spotify.com/v1/audio-analysis/1a8w8nlIyIhE2W1HIayKnl,193832.0,4.0,2
Amit Trivedi,"Iktara (From ""Wake Up Sid"")",0.616,0.782048482201354,0.0258,0.401,0.427,0bmp0lE3ArELHqda9PBMVG,spotify:track:0bmp0lE3ArELHqda9PBMVG,https://api.spotify.com/v1/tracks/0bmp0lE3ArELHqda9PBMVG,https://api.spotify.com/v1/audio-analysis/0bmp0lE3ArELHqda9PBMVG,253773.0,4.0,0
Amit Trivedi,Jhalla Wallah,0.454,0.7161498143699498,0.162,0.542,0.596,1y8Ck6jFOyxNC59SrQJIn6,spotify:track:1y8Ck6jFOyxNC59SrQJIn6,https://api.spotify.com/v1/tracks/1y8Ck6jFOyxNC59SrQJIn6,https://api.spotify.com/v1/audio-analysis/1y8Ck6jFOyxNC59SrQJIn6,351425.0,4.0,2
Amit Trivedi,Love You Zindagi,0.688,0.7700371260100459,0.0298,0.06,0.385,6k3XXCE1ZzwevQlxf8dNaw,spotify:track:6k3XXCE1ZzwevQlxf8dNaw,https://api.spotify.com/v1/tracks/6k3XXCE1ZzwevQlxf8dNaw,https://api.spotify.com/v1/audio-analysis/6k3XXCE1ZzwevQlxf8dNaw,232505.0,4.0,0
Amit Trivedi,Madhubala,0.671,0.6112688359903911,0.0293,0.983,0.336,3hcwpXiJtR7kwDrWllcH0v,spotify:track:3hcwpXiJtR7kwDrWllcH0v,https://api.spotify.com/v1/tracks/3hcwpXiJtR7kwDrWllcH0v,https://api.spotify.com/v1/audio-analysis/3hcwpXiJtR7kwDrWllcH0v,243333.0,4.0,2
Amit Trivedi,Naina Da Kya Kasoor,0.712,0.8016215330858267,0.0538,0.159,0.545,2g3o6I7YuKFEUn9OOfuAfP,spotify:track:2g3o6I7YuKFEUn9OOfuAfP,https://api.spotify.com/v1/tracks/2g3o6I7YuKFEUn9OOfuAfP,https://api.spotify.com/v1/audio-analysis/2g3o6I7YuKFEUn9OOfuAfP,210952.0,4.0,1
Amit Trivedi,Sham,0.722,0.6809892989735751,0.0444,0.827,0.502,5Q58RkKyUafm15Syxg79DW,spotify:track:5Q58RkKyUafm15Syxg79DW,https://api.spotify.com/v1/tracks/5Q58RkKyUafm15Syxg79DW,https://api.spotify.com/v1/audio-analysis/5Q58RkKyUafm15Syxg79DW,284627.0,4.0,2
Amit Trivedi,Shubhaarambh,0.484,0.794742301812623,0.0505,0.208,0.571,6qGCJLF0V7SuHTOOGUcDsv,spotify:track:6qGCJLF0V7SuHTOOGUcDsv,https://api.spotify.com/v1/tracks/6qGCJLF0V7SuHTOOGUcDsv,https://api.spotify.com/v1/audio-analysis/6qGCJLF0V7SuHTOOGUcDsv,234093.0,4.0,0
Amit Trivedi,Suno Aisha,0.862,0.7923946276479582,0.0688,0.33,0.841,0MjL7YQ02qH7nxfayhbmfp,spotify:track:0MjL7YQ02qH7nxfayhbmfp,https://api.spotify.com/v1/tracks/0MjL7YQ02qH7nxfayhbmfp,https://api.spotify.com/v1/audio-analysis/0MjL7YQ02qH7nxfayhbmfp,260027.0,4.0,1
Amit Trivedi,Tai Tai Phis,0.773,0.8251255732692728,0.15,0.225,0.817,5ovFyjaU2COYanwL81OUVE,spotify:track:5ovFyjaU2COYanwL81OUVE,https://api.spotify.com/v1/tracks/5ovFyjaU2COYanwL81OUVE,https://api.spotify.com/v1/audio-analysis/5ovFyjaU2COYanwL81OUVE,210800.0,4.0,1
Amit Trivedi,Ud-daa Punjab,0.909,0.873908058528063,0.206,0.0903,0.613,7o65z7yxlOfbAiDxq9WZBy,spotify:track:7o65z7yxlOfbAiDxq9WZBy,https://api.spotify.com/v1/tracks/7o65z7yxlOfbAiDxq9WZBy,https://api.spotify.com/v1/audio-analysis/7o65z7yxlOfbAiDxq9WZBy,274701.0,4.0,1
Amit Trivedi,Zinda,0.493,0.7103079274950863,0.0261,0.436,0.22,1gEHNfJRSXpDVaEicwRRfe,spotify:track:1gEHNfJRSXpDVaEicwRRfe,https://api.spotify.com/v1/tracks/1gEHNfJRSXpDVaEicwRRfe,https://api.spotify.com/v1/audio-analysis/1gEHNfJRSXpDVaEicwRRfe,241962.0,4.0,2
Amitabh Bhattacharya,Tera Rastaa Chhodoon Na,0.419,0.755104826381306,0.0384,0.493,0.368,7cLGKaJXLFpUU7Up34vVr1,spotify:track:7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/tracks/7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/audio-analysis/7cLGKaJXLFpUU7Up34vVr1,252964.0,4.0,2
Amrinder Gill,Ishq Na Ho Jave,0.747,0.8565734876610615,0.0445,0.0383,0.852,1huXEQaepT21cd8boOiVsV,spotify:track:1huXEQaepT21cd8boOiVsV,https://api.spotify.com/v1/tracks/1huXEQaepT21cd8boOiVsV,https://api.spotify.com/v1/audio-analysis/1huXEQaepT21cd8boOiVsV,270307.0,4.0,1
Amy Winehouse,Back To Black,0.434,0.5937158768290021,0.0375,0.134,0.377,3FAclTFfvUuQYnEsptbK8w,spotify:track:3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w,241293.0,4.0,0
Anand Raj Anand,Kiya Kiya,0.703,0.7914391788600132,0.0334,0.0944,0.904,0YCPCY9WhQFMFtoSpj6dhL,spotify:track:0YCPCY9WhQFMFtoSpj6dhL,https://api.spotify.com/v1/tracks/0YCPCY9WhQFMFtoSpj6dhL,https://api.spotify.com/v1/audio-analysis/0YCPCY9WhQFMFtoSpj6dhL,302211.0,4.0,1
Ananya Birla,Teri Meri Kahani,0.721,0.7631032976632454,0.031,0.625,0.407,5ftyuvT3jQotZvo6sJnyce,spotify:track:5ftyuvT3jQotZvo6sJnyce,https://api.spotify.com/v1/tracks/5ftyuvT3jQotZvo6sJnyce,https://api.spotify.com/v1/audio-analysis/5ftyuvT3jQotZvo6sJnyce,155156.0,4.0,2
Aneela Mirza,Say Na Say Na,0.743,0.8157348766106137,0.0584,0.154,0.896,1pKiclTcbYKsqLd6LiBTp9,spotify:track:1pKiclTcbYKsqLd6LiBTp9,https://api.spotify.com/v1/tracks/1pKiclTcbYKsqLd6LiBTp9,https://api.spotify.com/v1/audio-analysis/1pKiclTcbYKsqLd6LiBTp9,197240.0,4.0,1
Animal Collective,FloriDada,0.486,0.838419960690107,0.0601,0.214,0.221,26WNKAgxNfg1MkhpBrx8UV,spotify:track:26WNKAgxNfg1MkhpBrx8UV,https://api.spotify.com/v1/tracks/26WNKAgxNfg1MkhpBrx8UV,https://api.spotify.com/v1/audio-analysis/26WNKAgxNfg1MkhpBrx8UV,245493.0,4.0,0
Animal Collective,Golden Gal,0.701,0.8034505350513214,0.137,0.288,0.688,1LkQj60h7ZaRuy0BCeUe6a,spotify:track:1LkQj60h7ZaRuy0BCeUe6a,https://api.spotify.com/v1/tracks/1LkQj60h7ZaRuy0BCeUe6a,https://api.spotify.com/v1/audio-analysis/1LkQj60h7ZaRuy0BCeUe6a,281707.0,4.0,1
Animal Collective,Leaf House,0.544,0.7462601004586156,0.0528,0.697,0.351,1aTmszUhNPI2jRPfb02pQM,spotify:track:1aTmszUhNPI2jRPfb02pQM,https://api.spotify.com/v1/tracks/1aTmszUhNPI2jRPfb02pQM,https://api.spotify.com/v1/audio-analysis/1aTmszUhNPI2jRPfb02pQM,162627.0,3.0,2
Animenzz,This Game (from No Game No Life),0.55,0.5249235640969645,0.0388,0.935,0.36,2VGFMz88WH7QrRLYZgAYvc,spotify:track:2VGFMz88WH7QrRLYZgAYvc,https://api.spotify.com/v1/tracks/2VGFMz88WH7QrRLYZgAYvc,https://api.spotify.com/v1/audio-analysis/2VGFMz88WH7QrRLYZgAYvc,280567.0,4.0,2
Anirudh Ravichander,Chaleya,0.575,0.8307763703865474,0.0852,0.393,0.439,3xMHXmedL5Rvfxmiar9Ryv,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,https://api.spotify.com/v1/tracks/3xMHXmedL5Rvfxmiar9Ryv,https://api.spotify.com/v1/audio-analysis/3xMHXmedL5Rvfxmiar9Ryv,200374.0,4.0,0
Anirudh Ravichander,Hukum - Thalaivar Alappara,0.723,0.8177276697968989,0.164,0.102,0.533,3pDbPKZHrpHAWcJVMsrNwA,spotify:track:3pDbPKZHrpHAWcJVMsrNwA,https://api.spotify.com/v1/tracks/3pDbPKZHrpHAWcJVMsrNwA,https://api.spotify.com/v1/audio-analysis/3pDbPKZHrpHAWcJVMsrNwA,207647.0,4.0,1
Anirudh Ravichander,"Jailer Announcement Theme (From ""Jailer"")",0.672,0.8065898667831405,0.168,0.00672,0.63,6D9uswrNghivGDSmeKFsIH,spotify:track:6D9uswrNghivGDSmeKFsIH,https://api.spotify.com/v1/tracks/6D9uswrNghivGDSmeKFsIH,https://api.spotify.com/v1/audio-analysis/6D9uswrNghivGDSmeKFsIH,60075.0,4.0,1
Anirudh Ravichander,Not Ramaiya Vastavaiya,0.498,0.8339157021183665,0.0972,0.0387,0.215,5inzjqKe05zP1eInEO8O1i,spotify:track:5inzjqKe05zP1eInEO8O1i,https://api.spotify.com/v1/tracks/5inzjqKe05zP1eInEO8O1i,https://api.spotify.com/v1/audio-analysis/5inzjqKe05zP1eInEO8O1i,202556.0,4.0,0
Anitta,Downtown,0.775,0.8388294387420835,0.135,0.18,0.619,3Ga6eKrUFf12ouh9Yw3v2D,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,https://api.spotify.com/v1/tracks/3Ga6eKrUFf12ouh9Yw3v2D,https://api.spotify.com/v1/audio-analysis/3Ga6eKrUFf12ouh9Yw3v2D,193456.0,4.0,1
Annie Dukes,Did I Say Yes??,0.28,0.7924765232583535,0.133,3.62e-06,0.302,52EU8cyQpXTvuprjGk4yPN,spotify:track:52EU8cyQpXTvuprjGk4yPN,https://api.spotify.com/v1/tracks/52EU8cyQpXTvuprjGk4yPN,https://api.spotify.com/v1/audio-analysis/52EU8cyQpXTvuprjGk4yPN,153133.0,4.0,0
Annika Bennett,Boy Who Has Everything,0.552,0.6103952828128414,0.0347,0.862,0.266,37hblhCnC5YzhDQH58Rgpi,spotify:track:37hblhCnC5YzhDQH58Rgpi,https://api.spotify.com/v1/tracks/37hblhCnC5YzhDQH58Rgpi,https://api.spotify.com/v1/audio-analysis/37hblhCnC5YzhDQH58Rgpi,186291.0,3.0,2
Anu Malik,Gori Gori Gori Gori,0.787,0.783386110504477,0.0436,0.0726,0.68,4RtvAfvD8lgqqBnojwaDI8,spotify:track:4RtvAfvD8lgqqBnojwaDI8,https://api.spotify.com/v1/tracks/4RtvAfvD8lgqqBnojwaDI8,https://api.spotify.com/v1/audio-analysis/4RtvAfvD8lgqqBnojwaDI8,268800.0,4.0,1
Anu Malik,Julie Julie,0.542,0.7165865909587248,0.205,0.772,0.76,6UAnHdKaYxxJYAilFEwIF1,spotify:track:6UAnHdKaYxxJYAilFEwIF1,https://api.spotify.com/v1/tracks/6UAnHdKaYxxJYAilFEwIF1,https://api.spotify.com/v1/audio-analysis/6UAnHdKaYxxJYAilFEwIF1,273067.0,4.0,2
Anu Malik,"Lift Teri Bandh Hai (From ""Judwaa 2"")",0.829,0.8233511683773751,0.106,0.0116,0.773,3ElJ4RSdrweHUb1jsPEOF8,spotify:track:3ElJ4RSdrweHUb1jsPEOF8,https://api.spotify.com/v1/tracks/3ElJ4RSdrweHUb1jsPEOF8,https://api.spotify.com/v1/audio-analysis/3ElJ4RSdrweHUb1jsPEOF8,204550.0,4.0,1
Anu Malik,Moh Moh Ke Dhaage (Female),0.585,0.7528936449006334,0.0286,0.849,0.349,7uubRr0u9Zxc1Y84hEn7Xf,spotify:track:7uubRr0u9Zxc1Y84hEn7Xf,https://api.spotify.com/v1/tracks/7uubRr0u9Zxc1Y84hEn7Xf,https://api.spotify.com/v1/audio-analysis/7uubRr0u9Zxc1Y84hEn7Xf,322900.0,4.0,2
Anu Malik,Moh Moh Ke Dhaage (Male),0.634,0.6743284559947588,0.0288,0.741,0.409,189DQylImZ1hGZaIpAQUzx,spotify:track:189DQylImZ1hGZaIpAQUzx,https://api.spotify.com/v1/tracks/189DQylImZ1hGZaIpAQUzx,https://api.spotify.com/v1/audio-analysis/189DQylImZ1hGZaIpAQUzx,322900.0,4.0,2
Anu Malik,Raat Ka Nasha,0.59,0.7583806507971174,0.037,0.548,0.692,4gjFNGQ0BodNqiOAOAOMSW,spotify:track:4gjFNGQ0BodNqiOAOAOMSW,https://api.spotify.com/v1/tracks/4gjFNGQ0BodNqiOAOAOMSW,https://api.spotify.com/v1/audio-analysis/4gjFNGQ0BodNqiOAOAOMSW,313613.0,4.0,2
Anupam Roy,Aisi Raaton,0.517,0.7306999344835118,0.0529,0.88,0.538,0RSGPiykniIg8m7JhiAVv7,spotify:track:0RSGPiykniIg8m7JhiAVv7,https://api.spotify.com/v1/tracks/0RSGPiykniIg8m7JhiAVv7,https://api.spotify.com/v1/audio-analysis/0RSGPiykniIg8m7JhiAVv7,218930.0,4.0,2
